Date,Strategy,Daily_Return,Tickers_Count,Cumulative_Return,Sectors_Count,Selected_Sectors
2024-12-17,Equal Weight,-0.005508246624432103,27.0,1.0100319723209221,,
2024-12-18,Equal Weight,-0.02289972085764836,27.0,0.9640028012398247,,
2024-12-19,Equal Weight,-0.005444815275030077,27.0,0.9533091687874324,,
2024-12-20,Equal Weight,0.013050975997931716,27.0,0.9788017598658174,,
2024-12-23,Equal Weight,-4.414466908987018e-05,27.0,0.9787144063169337,,
2024-12-24,Equal Weight,0.007107007742671773,27.0,0.9927771449231644,,
2024-12-26,Equal Weight,-0.0006906143575414407,27.0,0.9914009044154999,,
2024-12-27,Equal Weight,-0.005997042211737611,27.0,0.9794583891312278,,
2024-12-30,Equal Weight,-0.009505445816861616,27.0,0.9606427546666088,,
2024-12-31,Equal Weight,0.002410453569895685,27.0,0.965368792993885,,
2025-01-02,Equal Weight,0.0024134684962019703,27.0,0.9701121486591944,,
2025-01-03,Equal Weight,0.008386831910200133,27.0,0.9866351480942421,,
2025-01-06,Equal Weight,-0.003586694054488359,27.0,0.979509695620135,,
2025-01-07,Equal Weight,-0.0019254767237496778,27.0,0.9756981957767816,,
2025-01-08,Equal Weight,-0.0016354091498549592,27.0,0.9724671208700564,,
2025-01-10,Equal Weight,-0.013119912650075498,27.0,0.9465885245390953,,
2025-01-13,Equal Weight,0.011949590839585054,27.0,0.969849460940369,,
2025-01-14,Equal Weight,0.0022449747891614925,27.0,0.9742717233186236,,
2025-01-15,Equal Weight,0.009086725311537437,27.0,0.9922113881587555,,
2025-01-16,Equal Weight,0.002990122236715033,27.0,0.9981683437307258,,
2025-01-17,Equal Weight,0.009002029064534229,27.0,1.016155913236822,,
2025-01-21,Equal Weight,0.00617711313553553,27.0,1.028609936411765,,
2025-01-22,Equal Weight,0.005198592353841329,27.0,1.0391558525161217,,
2025-01-23,Equal Weight,0.007349804022143115,27.0,1.0541432484027213,,
2025-01-24,Equal Weight,0.001540411677728807,27.0,1.0573074746502886,,
2025-01-27,Equal Weight,0.0007473015403487225,27.0,1.0588449036950656,,
2025-01-28,Equal Weight,0.0010058401949999468,27.0,1.060915772654473,,
2025-01-29,Equal Weight,-0.003707180585603833,27.0,1.0532755857135236,,
2025-01-30,Equal Weight,0.011576707154910406,27.0,1.0770457558776565,,
2025-01-31,Equal Weight,-0.009464517978595622,27.0,1.057387518978787,,
2025-02-03,Equal Weight,-0.008621515786591942,27.0,1.0396497200047738,,
2025-02-04,Equal Weight,0.0030517689331677885,27.0,1.0458742596548287,,
2025-02-05,Equal Weight,0.00044079854666205975,27.0,1.0467760780551378,,
2025-02-06,Equal Weight,0.005641888680850552,27.0,1.0583237608421525,,
2025-02-07,Equal Weight,-0.006791207464126808,27.0,1.0443452571539318,,
2025-02-10,Equal Weight,0.0025871089451190705,27.0,1.0496342010556265,,
2025-02-11,Equal Weight,-0.0015550155061207062,27.0,1.0464469880911098,,
2025-02-12,Equal Weight,-0.0028085580014400955,27.0,1.0406994230281836,,
2025-02-13,Equal Weight,0.001343557642920159,27.0,1.0434412203348957,,
2025-02-14,Equal Weight,-0.0022122473620267403,27.0,1.0389206228857533,,
2025-02-18,Equal Weight,0.0035196688035146924,27.0,1.046096948194967,,
2025-02-19,Equal Weight,0.004350800826318588,27.0,1.0549991084879018,,
2025-02-20,Equal Weight,-0.006808381634297463,27.0,1.0410078902991753,,
2025-02-21,Equal Weight,-0.01422515045952753,27.0,1.0119742459705865,,
2025-02-24,Equal Weight,-0.005226637554827882,27.0,1.00145838581725,,
2025-02-25,Equal Weight,-0.0018976190034957637,27.0,0.9976603803496173,,
2025-02-26,Equal Weight,-0.005434229473402299,27.0,0.9868046354328734,,
2025-02-27,Equal Weight,-0.006304557897989159,27.0,0.9742787105767938,,
2025-02-28,Equal Weight,0.01093842196306341,27.0,0.9958742041857758,,
2025-03-03,Equal Weight,-0.020701436294925102,27.0,0.9545567414951395,,
2025-03-04,Equal Weight,-0.017050958368206286,27.0,0.9212296758676091,,
2025-03-05,Equal Weight,0.010491619723821786,27.0,0.9413864870289335,,
2025-03-06,Equal Weight,-0.005180184472892337,27.0,0.9313297468929431,,
2025-03-07,Equal Weight,0.0071711668166513556,27.0,0.9451796346858736,,
2025-03-10,Equal Weight,-0.025105300034733706,27.0,0.8963453163356312,,
2025-03-11,Equal Weight,-0.012829774692350812,27.0,0.8720156331881503,,
2025-03-12,Equal Weight,-0.0022972755978248965,27.0,0.8677150973552805,,
2025-03-13,Equal Weight,-0.015234816777079089,27.0,0.8392608000552884,,
2025-03-14,Equal Weight,0.018813611057317506,27.0,0.8738639373804993,,
2025-03-17,Equal Weight,0.017798664422186725,27.0,0.9072162127747725,,
2025-03-18,Equal Weight,-0.0036469986359071406,27.0,0.9002605978484031,,
2025-03-19,Equal Weight,0.014121096499458882,27.0,0.9270943611247398,,
2025-03-20,Equal Weight,-0.0092677894108397,27.0,0.9092344564110189,,
2025-03-21,Equal Weight,0.00012628336299724867,27.0,0.9094755609589249,,
2020-01-03,Market Cap Weighted,0.002221217343376452,27.0,0.002221217343376436,,
2020-01-06,Market Cap Weighted,0.002454201087764994,27.0,0.0046808697451616865,,
2020-01-07,Market Cap Weighted,-0.004833461235277039,27.0,-0.00017521629257599702,,
2020-01-08,Market Cap Weighted,0.0029337376532780155,27.0,0.002758007322066991,,
2020-01-09,Market Cap Weighted,0.005436278997744808,27.0,0.008209279617092502,,
2020-01-10,Market Cap Weighted,-0.007703891075154982,27.0,0.00044214514596196963,,
2020-01-13,Market Cap Weighted,0.008496662842378263,27.0,0.008942564746572845,,
2020-01-14,Market Cap Weighted,-0.0030798088540884678,27.0,0.005835214502399655,,
2020-01-15,Market Cap Weighted,0.0036496910876280273,27.0,0.009506202320391566,,
2020-01-16,Market Cap Weighted,0.011158691284295086,27.0,0.020770970381666087,,
2020-01-17,Market Cap Weighted,0.0005486139540398177,27.0,0.02133097957989616,,
2020-01-21,Market Cap Weighted,-0.006882733411300546,27.0,0.014301430722745367,,
2020-01-22,Market Cap Weighted,-0.0045328035714894055,27.0,0.009703801574998394,,
2020-01-23,Market Cap Weighted,0.007222177697395355,27.0,0.016996061851708655,,
2020-01-24,Market Cap Weighted,-0.004943697899368728,27.0,0.011968340557066082,,
2020-01-27,Market Cap Weighted,-0.015260196868052474,27.0,-0.003474495544071088,,
2020-01-28,Market Cap Weighted,0.008858350478033787,27.0,0.005353076634698972,,
2020-01-29,Market Cap Weighted,-0.0024294824621133005,27.0,0.002910588966783312,,
2020-01-30,Market Cap Weighted,0.005380924218113187,27.0,0.008307174843556808,,
2020-01-31,Market Cap Weighted,-0.017446844016284446,27.0,-0.009284603156439197,,
2020-02-03,Market Cap Weighted,0.0037071705442163895,27.0,-0.005611852219559066,,
2020-02-04,Market Cap Weighted,0.020135905138578134,27.0,0.014411053195074297,,
2020-02-05,Market Cap Weighted,0.01394641276895971,27.0,0.028558448460327845,,
2020-02-06,Market Cap Weighted,0.0050226384906684384,27.0,0.033724525713466846,,
2020-02-07,Market Cap Weighted,-0.0027209322803435024,27.0,0.030911831282470326,,
2020-02-10,Market Cap Weighted,0.008238471604991136,27.0,0.039404969131740186,,
2020-02-11,Market Cap Weighted,0.006395094762346648,27.0,0.04605206240579163,,
2020-02-12,Market Cap Weighted,0.00607725292544991,27.0,0.052409185362219946,,
2020-02-13,Market Cap Weighted,-0.003424591972941493,27.0,0.04880511331377857,,
2020-02-14,Market Cap Weighted,-0.0003710019732047093,27.0,0.04841600454723194,,
2020-02-18,Market Cap Weighted,-0.0015343354633254227,27.0,0.04680738269113727,,
2020-02-19,Market Cap Weighted,0.0011216927172524372,27.0,0.04798157890866794,,
2020-02-20,Market Cap Weighted,-0.006860898074978489,27.0,0.04079148411132061,,
2020-02-21,Market Cap Weighted,-0.0021495115226939357,27.0,0.0385542908235017,,
2020-02-24,Market Cap Weighted,-0.029252056221446616,27.0,0.008174442319307973,,
2020-02-25,Market Cap Weighted,-0.034140390555187396,27.0,-0.02624502688923136,,
2020-02-26,Market Cap Weighted,-0.0005999250702338118,27.0,-0.026829206909865344,,
2020-02-27,Market Cap Weighted,-0.04096889115300619,27.0,-0.06669893520525971,,
2020-02-28,Market Cap Weighted,-0.018661572876722224,27.0,-0.08411580104184924,,
2020-03-02,Market Cap Weighted,0.04321970309857522,27.0,-0.04453155789020158,,
2020-03-03,Market Cap Weighted,-0.026478615766643645,27.0,-0.06983103964598059,,
2020-03-04,Market Cap Weighted,0.043024544230482506,27.0,-0.029810944069407208,,
2020-03-05,Market Cap Weighted,-0.036746216541113076,27.0,-0.06546172120445082,,
2020-03-06,Market Cap Weighted,-0.01291831226115461,27.0,-0.07753437850993361,,
2020-03-09,Market Cap Weighted,-0.08634122939357798,27.0,-0.15718119434269695,,
2020-03-10,Market Cap Weighted,0.04562649152182388,27.0,-0.11872632925194027,,
2020-03-11,Market Cap Weighted,-0.052173306087871726,27.0,-0.16470529022306113,,
2020-03-12,Market Cap Weighted,-0.10185048373899533,27.0,-0.24978046047846603,,
2020-03-13,Market Cap Weighted,0.08407309403952254,27.0,-0.18670718258198482,,
2020-03-16,Market Cap Weighted,-0.11772992941581152,27.0,-0.28245608857099425,,
2020-03-17,Market Cap Weighted,0.06288106844785872,27.0,-0.23733616076208264,,
2020-03-18,Market Cap Weighted,-0.05402211688879133,27.0,-0.27853687583224773,,
2020-03-19,Market Cap Weighted,0.008479148923364078,27.0,-0.27241948255971393,,
2020-03-20,Market Cap Weighted,-0.04680391754433815,27.0,-0.3064731011048559,,
2020-03-23,Market Cap Weighted,-0.016809648407231068,27.0,-0.31813104443624063,,
2020-03-24,Market Cap Weighted,0.080491777421279,27.0,-0.2632462002345225,,
2020-03-25,Market Cap Weighted,0.043397931271083455,27.0,-0.23127260946859074,,
2020-03-26,Market Cap Weighted,0.07741242810078534,27.0,-0.1717635556199737,,
2020-03-27,Market Cap Weighted,-0.02714736833014703,27.0,-0.1942479954400096,,
2020-03-30,Market Cap Weighted,0.02716646979378137,27.0,-0.17235855794685173,,
2020-03-31,Market Cap Weighted,-0.008555630223034202,27.0,-0.1794395520823172,,
2020-04-01,Market Cap Weighted,-0.032970546835523,27.0,-0.20649387876176495,,
2020-04-02,Market Cap Weighted,0.025127615486940067,27.0,-0.1865549620607574,,
2020-04-03,Market Cap Weighted,-0.013472090761885214,27.0,-0.19751376744168003,,
2020-04-06,Market Cap Weighted,0.061972310662977405,27.0,-0.14778184133481342,,
2020-04-07,Market Cap Weighted,-0.01544385371603054,27.0,-0.16094337391138347,,
2020-04-08,Market Cap Weighted,0.026155965727725824,27.0,-0.1389970375557884,,
2020-04-09,Market Cap Weighted,0.015607860218312813,27.0,-0.12555862367040593,,
2020-04-13,Market Cap Weighted,-0.00872132429571308,27.0,-0.13318491049096592,,
2020-04-14,Market Cap Weighted,0.01958796365910688,27.0,-0.11620576801849736,,
2020-04-15,Market Cap Weighted,-0.0154035167915904,27.0,-0.1298193073111351,,
2020-04-16,Market Cap Weighted,0.0029294172886226615,27.0,-0.1272701849457466,,
2020-04-17,Market Cap Weighted,0.04009979341172033,27.0,-0.09227389965782207,,
2020-04-20,Market Cap Weighted,-0.019770953115368986,27.0,-0.110220509829284,,
2020-04-21,Market Cap Weighted,-0.0280513796200798,27.0,-0.13518005208622375,,
2020-04-22,Market Cap Weighted,0.015598930004168973,27.0,-0.1216897862525077,,
2020-04-23,Market Cap Weighted,0.0013845788381807774,27.0,-0.12047369651719486,,
2020-04-24,Market Cap Weighted,0.007792585933203374,27.0,-0.11361991221679246,,
2020-04-27,Market Cap Weighted,0.010359675646829625,27.0,-0.10443730200755008,,
2020-04-28,Market Cap Weighted,-0.0017590626174643095,27.0,-0.106012652871184,,
2020-04-29,Market Cap Weighted,0.0239730093168965,27.0,-0.08458108586927737,,
2020-04-30,Market Cap Weighted,-0.008930427451183916,27.0,-0.09275616806936338,,
2020-05-01,Market Cap Weighted,-0.02282664645252107,27.0,-0.11346550226707453,,
2020-05-04,Market Cap Weighted,0.00016284318322760082,27.0,-0.11332113616742256,,
2020-05-05,Market Cap Weighted,0.010278479632136439,27.0,-0.10420742552527351,,
2020-05-06,Market Cap Weighted,-0.015728747655995308,27.0,-0.11829712088130084,,
2020-05-07,Market Cap Weighted,0.015775825392391665,27.0,-0.10438753021235525,,
2020-05-08,Market Cap Weighted,0.015693383501769458,27.0,-0.09033234025501091,,
2020-05-11,Market Cap Weighted,-0.005149896282846722,27.0,-0.09501703435455744,,
2020-05-12,Market Cap Weighted,-0.016293612295994395,27.0,-0.10976247593126343,,
2020-05-13,Market Cap Weighted,-0.017522760834866903,27.0,-0.125361895151744,,
2020-05-14,Market Cap Weighted,0.0060634847630054835,27.0,-0.12005854032985264,,
2020-05-15,Market Cap Weighted,0.006716647831641071,27.0,-0.11414828343278793,,
2020-05-18,Market Cap Weighted,0.040340055749521035,27.0,-0.07841297580065765,,
2020-05-19,Market Cap Weighted,-0.01543830039212255,27.0,-0.09264071311772948,,
2020-05-20,Market Cap Weighted,0.008237310169927844,27.0,-0.08516651323611568,,
2020-05-21,Market Cap Weighted,-0.002938094936300674,27.0,-0.08785438087113495,,
2020-05-22,Market Cap Weighted,-0.0007572861091962515,27.0,-0.08854513607806547,,
2020-05-26,Market Cap Weighted,0.016362635595018715,27.0,-0.07363133227840335,,
2020-05-27,Market Cap Weighted,0.02876945812006203,27.0,-0.0469802076886493,,
2020-05-28,Market Cap Weighted,-0.0011919001320420202,27.0,-0.04811611210494393,,
2020-05-29,Market Cap Weighted,-0.00027166607284724034,27.0,-0.04837470666257493,,
2020-06-01,Market Cap Weighted,0.00039146790520561776,27.0,-0.04800217590245137,,
2020-06-02,Market Cap Weighted,0.007419875776459995,27.0,-0.040938470308187314,,
2020-06-03,Market Cap Weighted,0.022882111773781768,27.0,-0.01899311718784502,,
2020-06-04,Market Cap Weighted,0.002233555627948816,27.0,-0.016801983743683357,,
2020-06-05,Market Cap Weighted,0.026553615312170112,27.0,0.009305478155675617,,
2020-06-08,Market Cap Weighted,0.017424577662076283,27.0,0.02689219984455815,,
2020-06-09,Market Cap Weighted,-0.014227712035245945,27.0,0.012281873333929605,,
2020-06-10,Market Cap Weighted,-0.009421788629574851,27.0,0.002744367489827315,,
2020-06-11,Market Cap Weighted,-0.058569542122209856,27.0,-0.05598591097967687,,
2020-06-12,Market Cap Weighted,0.015154738112012714,27.0,-0.04167962468652364,,
2020-06-15,Market Cap Weighted,0.003566108104893112,27.0,-0.03826215062903393,,
2020-06-16,Market Cap Weighted,0.017146132109393575,27.0,-0.02177206640911533,,
2020-06-17,Market Cap Weighted,-0.004487170456746853,27.0,-0.026161541892688822,,
2020-06-18,Market Cap Weighted,0.00141804772871848,27.0,-0.024780592479031083,,
2020-06-19,Market Cap Weighted,-0.006375641637438448,27.0,-0.03099824193925982,,
2020-06-22,Market Cap Weighted,0.0057882014262358224,27.0,-0.025389464581227594,,
2020-06-23,Market Cap Weighted,0.0004349196887614181,27.0,-0.02496558727049969,,
2020-06-24,Market Cap Weighted,-0.024726662494231926,27.0,-0.04907493411432373,,
2020-06-25,Market Cap Weighted,0.016222963574347393,27.0,-0.033648111408526526,,
2020-06-26,Market Cap Weighted,-0.022938719159061694,27.0,-0.055814985989755206,,
2020-06-29,Market Cap Weighted,0.02004131210305573,27.0,-0.03689227944094775,,
2020-06-30,Market Cap Weighted,0.009094202133513495,27.0,-0.028133583153836406,,
2020-07-01,Market Cap Weighted,0.001991763106007673,27.0,-0.026197855480794452,,
2020-07-02,Market Cap Weighted,0.004260886461106233,27.0,-0.022048595107416413,,
2020-07-06,Market Cap Weighted,0.013596909934945441,27.0,-0.008751477934338725,,
2020-07-07,Market Cap Weighted,-0.01329662847441165,27.0,-0.021931741258055415,,
2020-07-08,Market Cap Weighted,0.007265820464720043,27.0,-0.014825272887795116,,
2020-07-09,Market Cap Weighted,-0.010548104631829897,27.0,-0.025216998990009065,,
2020-07-10,Market Cap Weighted,0.018016128557810783,27.0,-0.007655183127844412,,
2020-07-13,Market Cap Weighted,-0.00557296352639748,27.0,-0.01318548459788249,,
2020-07-14,Market Cap Weighted,0.01580385905290664,27.0,0.002409992914894854,,
2020-07-15,Market Cap Weighted,0.01404268450560871,27.0,0.01648652019066832,,
2020-07-16,Market Cap Weighted,-0.0054415743359135455,27.0,0.010955233229596795,,
2020-07-17,Market Cap Weighted,0.002182594851124593,27.0,0.013161738916360965,,
2020-07-20,Market Cap Weighted,0.0026308794281231125,27.0,0.01582724529263757,,
2020-07-21,Market Cap Weighted,0.008089408240623768,27.0,0.024044686581758068,,
2020-07-22,Market Cap Weighted,0.011221138942023003,27.0,0.03553563429273221,,
2020-07-23,Market Cap Weighted,-0.010946641959738507,27.0,0.024199996467578977,,
2020-07-24,Market Cap Weighted,-0.006102199467202997,27.0,0.01795012379482519,,
2020-07-27,Market Cap Weighted,0.006125271580803901,27.0,0.024185344758781646,,
2020-07-28,Market Cap Weighted,-0.005523719032404252,27.0,0.018528032677228135,,
2020-07-29,Market Cap Weighted,0.009063346093367529,27.0,0.02775930474317856,,
2020-07-30,Market Cap Weighted,-0.006853013034656707,27.0,0.020716056831283858,,
2020-07-31,Market Cap Weighted,-0.001485364207776863,27.0,0.019199921734163405,,
2020-08-03,Market Cap Weighted,0.008157544916132853,27.0,0.027514090874228847,,
2020-08-04,Market Cap Weighted,0.0011629839707008724,27.0,0.028709073291584675,,
2020-08-05,Market Cap Weighted,0.009858831301161226,27.0,0.03885094250314025,,
2020-08-06,Market Cap Weighted,-0.0011242506914357336,27.0,0.03768301361273241,,
2020-08-07,Market Cap Weighted,0.00022883359090750284,27.0,0.0379204703429612,,
2020-08-10,Market Cap Weighted,0.009862483416163985,27.0,0.048156943769015914,,
2020-08-11,Market Cap Weighted,-0.0013058195690766714,27.0,0.04678823992037873,,
2020-08-12,Market Cap Weighted,0.008217623016512517,27.0,0.05539035105416312,,
2020-08-13,Market Cap Weighted,-0.0024453961192392186,27.0,0.05280950358541281,,
2020-08-14,Market Cap Weighted,0.002913041207319247,27.0,0.05587638105281445,,
2020-08-17,Market Cap Weighted,-0.0012398763088541528,27.0,0.054567224942868364,,
2020-08-18,Market Cap Weighted,-0.0012313975645634316,27.0,0.05326863343040533,,
2020-08-19,Market Cap Weighted,-0.0030241569140211006,27.0,0.0500833838102952,,
2020-08-20,Market Cap Weighted,0.0028234190192294962,27.0,0.05304820920792208,,
2020-08-21,Market Cap Weighted,0.00473501032243002,27.0,0.058034403348538044,,
2020-08-24,Market Cap Weighted,0.009175967480743544,27.0,0.06774289262717192,,
2020-08-25,Market Cap Weighted,-0.0004098951302330412,27.0,0.0673052300151431,,
2020-08-26,Market Cap Weighted,0.011238519590921377,27.0,0.07930016075216129,,
2020-08-27,Market Cap Weighted,-0.0005110135156022632,27.0,0.07874862378262537,,
2020-08-28,Market Cap Weighted,0.004328582647016812,27.0,0.08341807635602394,,
2020-08-31,Market Cap Weighted,-0.005767155829120234,27.0,0.07716983548159306,,
2020-09-01,Market Cap Weighted,0.008368984619210689,27.0,0.0861846532670163,,
2020-09-02,Market Cap Weighted,0.013602335512460926,27.0,0.10095930134924025,,
2020-09-03,Market Cap Weighted,-0.030813628345549616,27.0,0.06703475061388886,,
2020-09-04,Market Cap Weighted,-0.005014854527795712,27.0,0.06168372656345733,,
2020-09-08,Market Cap Weighted,-0.021595910298828055,27.0,0.03875570003886741,,
2020-09-09,Market Cap Weighted,0.01569923768309451,27.0,0.05506337266844685,,
2020-09-10,Market Cap Weighted,-0.01702301615501485,27.0,0.03710301183094744,,
2020-09-11,Market Cap Weighted,0.009062700536243206,27.0,0.04650196585240707,,
2020-09-14,Market Cap Weighted,0.013163893905825005,27.0,0.06027800670312544,,
2020-09-15,Market Cap Weighted,0.005268517846919259,27.0,0.0658641003041367,,
2020-09-16,Market Cap Weighted,0.0002603404551109876,27.0,0.0661415878490963,,
2020-09-17,Market Cap Weighted,-0.004692430460308289,27.0,0.06113879258727173,,
2020-09-18,Market Cap Weighted,-0.005559489857411385,27.0,0.05523940223257706,,
2020-09-21,Market Cap Weighted,-0.017739836845105925,27.0,0.03651962740444392,,
2020-09-22,Market Cap Weighted,0.012842584216410819,27.0,0.049831218011348266,,
2020-09-23,Market Cap Weighted,-0.02201862772991375,27.0,0.0267153752427145,,
2020-09-24,Market Cap Weighted,-0.000985224013973318,27.0,0.02570383059950987,,
2020-09-25,Market Cap Weighted,0.01856390106434143,27.0,0.04474489503207524,,
2020-09-28,Market Cap Weighted,0.015224625953765574,27.0,0.06065074527604475,,
2020-09-29,Market Cap Weighted,-0.0053604130798258825,27.0,0.05496521914793995,,
2020-09-30,Market Cap Weighted,0.011451540978193953,27.0,0.06704619658558197,,
2020-10-01,Market Cap Weighted,0.0016799079755143184,27.0,0.06883873600146839,,
2020-10-02,Market Cap Weighted,-0.004154980037880286,27.0,0.06439773238966917,,
2020-10-05,Market Cap Weighted,0.01676786693895905,27.0,0.0822454119365088,,
2020-10-06,Market Cap Weighted,-0.014296291940868518,27.0,0.06677331557579902,,
2020-10-07,Market Cap Weighted,0.020122892908990827,27.0,0.0882398807632998,,
2020-10-08,Market Cap Weighted,0.008067586559825007,27.0,0.09701935019921137,,
2020-10-09,Market Cap Weighted,0.009561792861000439,27.0,0.10750882199032552,,
2020-10-12,Market Cap Weighted,0.008922701749000164,27.0,0.11739079289333176,,
2020-10-13,Market Cap Weighted,0.0006456260863897642,27.0,0.11811220953791546,,
2020-10-14,Market Cap Weighted,-0.004840745340996433,27.0,0.1126997130688836,,
2020-10-15,Market Cap Weighted,0.0009977216839235294,27.0,0.11380987770030782,,
2020-10-16,Market Cap Weighted,0.00262784867980545,27.0,0.11673680151697696,,
2020-10-19,Market Cap Weighted,-0.010927320066999525,27.0,0.10453386105620366,,
2020-10-20,Market Cap Weighted,-0.00490248367175429,27.0,0.09911890183747585,,
2020-10-21,Market Cap Weighted,-0.013295887011972738,27.0,0.08450514110592122,,
2020-10-22,Market Cap Weighted,0.002975545188406313,27.0,0.08773213516034084,,
2020-10-23,Market Cap Weighted,0.008759845488693664,27.0,0.0972605005974323,,
2020-10-26,Market Cap Weighted,-0.017217397727505,27.0,0.07836853014796508,,
2020-10-27,Market Cap Weighted,-0.008375673174576014,27.0,0.06933646777769775,,
2020-10-28,Market Cap Weighted,-0.034932095482457064,27.0,0.03198230418241388,,
2020-10-29,Market Cap Weighted,0.0037999167527186226,27.0,0.035903751028585784,,
2020-10-30,Market Cap Weighted,-0.01024198609563125,27.0,0.025294039214138753,,
2020-11-02,Market Cap Weighted,0.01598058574463387,27.0,0.04167883852126231,,
2020-11-03,Market Cap Weighted,0.022011124057814788,27.0,0.06460736066435402,,
2020-11-04,Market Cap Weighted,0.015052861702311923,27.0,0.08063274803169795,,
2020-11-05,Market Cap Weighted,0.017912342966801484,27.0,0.09998941243559889,,
2020-11-06,Market Cap Weighted,0.0022896268547412868,27.0,0.10250797773424236,,
2020-11-09,Market Cap Weighted,0.007866191842969815,27.0,0.11118051699550469,,
2020-11-10,Market Cap Weighted,0.01020519312595608,27.0,0.12252032876924357,,
2020-11-11,Market Cap Weighted,-0.0027592821166420064,27.0,0.11942297850050343,,
2020-11-12,Market Cap Weighted,-0.0034172805269698935,27.0,0.11559759615463094,,
2020-11-13,Market Cap Weighted,0.012559227621046092,27.0,0.1296086402982286,,
2020-11-16,Market Cap Weighted,0.014544105496418694,27.0,0.14603778753239194,,
2020-11-17,Market Cap Weighted,-0.0018551989406177221,27.0,0.14391165944305406,,
2020-11-18,Market Cap Weighted,-0.005858829197966696,27.0,0.13720967641281456,,
2020-11-19,Market Cap Weighted,0.001288995058039628,27.0,0.13867553406566557,,
2020-11-20,Market Cap Weighted,-0.006244674796050836,27.0,0.13156487565720587,,
2020-11-23,Market Cap Weighted,0.00781661343789956,27.0,0.1404098808701233,,
2020-11-24,Market Cap Weighted,0.012825420677380999,27.0,0.15503611733692457,,
2020-11-25,Market Cap Weighted,-0.002757169252384994,27.0,0.15185148726880904,,
2020-11-27,Market Cap Weighted,0.004752544223362664,27.0,0.15732571240080007,,
2020-11-30,Market Cap Weighted,-0.006019905496524675,27.0,0.15035872098344916,,
2020-12-01,Market Cap Weighted,0.004406386579425478,27.0,0.15542764621311567,,
2020-12-02,Market Cap Weighted,-0.001549753876423027,27.0,0.15363701773947058,,
2020-12-03,Market Cap Weighted,0.0013112211895239746,27.0,0.1551496910421497,,
2020-12-04,Market Cap Weighted,0.01054395975266546,27.0,0.1673295428928021,,
2020-12-07,Market Cap Weighted,-0.004808127819762021,27.0,0.16171687324278916,,
2020-12-08,Market Cap Weighted,0.00301499820130012,27.0,0.16521944752603623,,
2020-12-09,Market Cap Weighted,-0.006950776017080387,27.0,0.1571202681355366,,
2020-12-10,Market Cap Weighted,-0.0011524443209021207,27.0,0.15578675145392307,,
2020-12-11,Market Cap Weighted,0.0027641538006441735,27.0,0.15898152379568864,,
2020-12-14,Market Cap Weighted,-0.003064513798477868,27.0,0.15542980892383595,,
2020-12-15,Market Cap Weighted,0.01025408164892179,27.0,0.16727768052413916,,
2020-12-16,Market Cap Weighted,0.0013732627792805052,27.0,0.16888065951588782,,
2020-12-17,Market Cap Weighted,0.00516428580869977,27.0,0.1749170933178894,,
2020-12-18,Market Cap Weighted,0.003482362408575642,27.0,0.17900858043685242,,
2020-12-21,Market Cap Weighted,-0.005287126611485944,27.0,0.17277501279605456,,
2020-12-22,Market Cap Weighted,0.0009157220854814932,27.0,0.17384894877657264,,
2020-12-23,Market Cap Weighted,0.000707760429298236,27.0,0.1746797526124899,,
2020-12-24,Market Cap Weighted,0.0019143158092431605,27.0,0.1769284606337138,,
2020-12-28,Market Cap Weighted,0.00109337223280998,27.0,0.17821528153257438,,
2020-12-29,Market Cap Weighted,-0.002595362270655761,27.0,0.17515738604417463,,
2020-12-30,Market Cap Weighted,0.0016292240751388874,27.0,0.1770719807495953,,
2020-12-31,Market Cap Weighted,0.007225747434506248,27.0,0.185577205594726,,
2021-01-04,Market Cap Weighted,-0.020231232757595474,27.0,0.16159151719623943,,
2021-01-05,Market Cap Weighted,0.008879965013879798,27.0,0.17190640922936162,,
2021-01-06,Market Cap Weighted,0.014333682743570456,27.0,0.18870414390441215,,
2021-01-07,Market Cap Weighted,0.015784062664112607,27.0,0.20746672460088966,,
2021-01-08,Market Cap Weighted,-0.0019309150474755494,27.0,0.20513520893303183,,
2021-01-11,Market Cap Weighted,0.0008093214867695417,27.0,0.20611055075208373,,
2021-01-12,Market Cap Weighted,0.002727656227966154,27.0,0.20940040570745833,,
2021-01-13,Market Cap Weighted,-0.002175027070560598,27.0,0.2067699270858976,,
2021-01-14,Market Cap Weighted,-0.007144301532464056,27.0,0.19814839884648627,,
2021-01-15,Market Cap Weighted,-0.008897108479494858,27.0,0.1874883425674161,,
2021-01-19,Market Cap Weighted,0.0016930118340995485,27.0,0.189498774384238,,
2021-01-20,Market Cap Weighted,0.018618264805962646,27.0,0.21164517755209178,,
2021-01-21,Market Cap Weighted,-0.00440924232258751,27.0,0.20630274035526996,,
2021-01-22,Market Cap Weighted,-0.0021538709531854646,27.0,0.20370451992207084,,
2021-01-25,Market Cap Weighted,-0.0016611302524970012,27.0,0.2017050099289608,,
2021-01-26,Market Cap Weighted,-0.009059190075256362,27.0,0.1908185358296266,,
2021-01-27,Market Cap Weighted,-0.028303739455638098,27.0,0.15711391825256027,,
2021-01-28,Market Cap Weighted,0.01564898995050427,27.0,0.17522158233088336,,
2021-01-29,Market Cap Weighted,-0.01542865105218792,27.0,0.15708949862809996,,
2021-02-01,Market Cap Weighted,0.014355912967754039,27.0,0.17370057476630696,,
2021-02-02,Market Cap Weighted,0.021666261828329748,27.0,0.19913027872725486,,
